1.2484 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
55.7520 	EXP 	textbox: autoDraw = True
83.3753 	DATA 	Keypress: 6
83.5417 	DATA 	Keypress: 7
85.8198 	DATA 	Keypress: backspace
86.1623 	DATA 	Keypress: 9
90.4230 	DATA 	Mouse: Left button down, pos=(725,187)
90.4368 	EXP 	New trial (rep=0, index=4): {'delay': 0.4, 'freq': 1000.0, 'condition': 'exp'}
90.4523 	EXP 	text: autoDraw = False
90.4523 	EXP 	textbox: autoDraw = False
90.4523 	EXP 	polygon: autoDraw = True
90.5197 	DATA 	Mouse:  Left button up, pos=(725,187)
91.4363 	EXP 	polygon_2: autoDraw = True
91.4528 	EXP 	polygon: autoDraw = False
93.3892 	DATA 	Keypress: space
93.4033 	EXP 	polygon: autoDraw = False
93.4033 	EXP 	polygon_2: autoDraw = False
94.0858 	EXP 	text: autoDraw = True
94.0858 	EXP 	textbox: autoDraw = True
115.7234 	DATA 	Keypress: 9
115.8712 	DATA 	Keypress: 9
131.0228 	DATA 	Mouse: Left button down, pos=(785,184)
131.0375 	EXP 	New trial (rep=0, index=5): {'delay': 0.7, 'freq': 1000.0, 'condition': 'exp'}
131.0528 	EXP 	text: autoDraw = False
131.0528 	EXP 	textbox: autoDraw = False
131.0528 	EXP 	polygon: autoDraw = True
131.1040 	DATA 	Mouse:  Left button up, pos=(785,184)
132.0374 	EXP 	polygon_2: autoDraw = True
132.0534 	EXP 	polygon: autoDraw = False
134.8623 	DATA 	Keypress: b
140.3900 	DATA 	Keypress: space
140.4038 	EXP 	polygon: autoDraw = False
140.4038 	EXP 	polygon_2: autoDraw = False
141.4034 	EXP 	text: autoDraw = True
141.4034 	EXP 	textbox: autoDraw = True
143.1377 	DATA 	Keypress: 7
143.3546 	DATA 	Keypress: 7
148.8566 	DATA 	Mouse: Left button down, pos=(712,215)
148.8716 	EXP 	New trial (rep=0, index=6): {'delay': 0.4, 'freq': 1000.0, 'condition': 'exp'}
148.8867 	EXP 	text: autoDraw = False
148.8867 	EXP 	textbox: autoDraw = False
148.8867 	EXP 	polygon: autoDraw = True
149.0048 	DATA 	Mouse:  Left button up, pos=(712,215)
149.8711 	EXP 	polygon_2: autoDraw = True
149.8872 	EXP 	polygon: autoDraw = False
155.8908 	DATA 	Keypress: space
155.9049 	EXP 	polygon: autoDraw = False
155.9049 	EXP 	polygon_2: autoDraw = False
156.6037 	EXP 	text: autoDraw = True
156.6037 	EXP 	textbox: autoDraw = True
162.5079 	DATA 	Keypress: 7
162.6747 	DATA 	Keypress: 7
163.9403 	DATA 	Mouse: Left button down, pos=(741,184)
163.9549 	EXP 	New trial (rep=0, index=7): {'delay': None, 'freq': None, 'condition': None}
163.9706 	EXP 	text: autoDraw = False
163.9706 	EXP 	textbox: autoDraw = False
163.9706 	EXP 	polygon: autoDraw = True
164.0382 	DATA 	Mouse:  Left button up, pos=(741,185)
164.9552 	EXP 	polygon_2: autoDraw = True
164.9716 	EXP 	polygon: autoDraw = False
166.3454 	EXP 	window1: mouseVisible = True
